Date-Time,Year,Month,Day,Data_Quality,Max_Temp ,Max_Temp_Flag,Min_Temp ,Min_Temp_Flag,Mean_Temp,Mean_Temp_Flag,Heat_Deg_Days,Heat_Deg_Days_Flag,Cool_Deg_Days,Cool_Deg_Days_Flag,Total_Rain,Total_Rain_Flag,Total_Snow,Total_Snow_Flag,Total_Precip,Total_Precip_Flag,Snow_on_Grnd,Snow_on_Grnd_Flag,Dir_of_Max_Gust,Dir_of_Max_Gust_Flag,Spd_of_Max_Gust,Spd_of_Max_Gust_Flag
1923-01-30,1923,1,30,,-6.7,,-15.6,,-11.2,,29.2,,0,,0,,0,T,0,T,,,,,,
1923-01-31,1923,1,31,,-1.1,,-10.6,,-5.9,,23.9,,0,,0,,0,T,0,T,,,,,,
1923-02-01,1923,2,1,,1.7,,-2.2,,-0.3,,18.3,,0,,0,T,0.5,,0.5,,,,,,,
1923-02-02,1923,2,2,,2.2,,-7.8,,-2.8,,20.8,,0,,0,,0.5,,0.5,,,,,,,
1923-02-03,1923,2,3,,0.6,,-16.7,,-8.1,,26.1,,0,,0,,0.3,,0.3,,,,,,,
1923-02-04,1923,2,4,,-13.9,,-20.6,,-17.3,,35.3,,0,,0,,0,,0,,,,,,,
1923-02-05,1923,2,5,,-8.3,,-17.2,,-12.8,,30.8,,0,,0,,0,,0,,,,,,,
1923-02-06,1923,2,6,,-10.6,,-16.7,,-13.7,,31.7,,0,,0,,1,,1,,,,,,,
1923-02-07,1923,2,7,,-3.9,,-15,,-9.5,,27.5,,0,,0,,0.5,,0.5,,,,,,,
1923-02-08,1923,2,8,,2.8,,-3.9,,-0.6,,18.6,,0,,0,,0,,0,,,,,,,
1923-02-09,1923,2,9,,3.3,,-8.9,,-2.8,,20.8,,0,,0,,0,T,0,T,,,,,,
1923-02-10,1923,2,10,,-3.9,,-10.6,,-7.3,,25.3,,0,,0,,0.3,,0.3,,,,,,,
1923-02-11,1923,2,11,,-0.6,,-8.9,,-4.8,,22.8,,0,,0,,0.3,,0.3,,,,,,,
1923-02-12,1923,2,12,,-2.8,,-12.8,,-7.8,,25.8,,0,,0,,9.7,,9.7,,,,,,,
1923-02-13,1923,2,13,,0,,-6.7,,-3.4,,21.4,,0,,0,,1.8,,1.8,,,,,,,
1923-02-14,1923,2,14,,-2.8,,-15,,-8.9,,26.9,,0,,0,,2,,2,,,,,,,
1923-02-15,1923,2,15,,-8.3,,-14.4,,-11.4,,29.4,,0,,0,,1,,1,,,,,,,
1923-02-16,1923,2,16,,-9.4,,-15,,-12.2,,30.2,,0,,0,,1,,1,,,,,,,
1923-02-17,1923,2,17,,-12.2,,-17.2,,-14.7,,32.7,,0,,0,,0.3,,0.3,,,,,,,
1923-02-18,1923,2,18,,-6.1,,-17.2,,-11.7,,29.7,,0,,0,,0.5,,0.5,,,,,,,
1923-02-19,1923,2,19,,-5.6,,-10.6,,-8.1,,26.1,,0,,0,,0,,0,,,,,,,
1923-02-20,1923,2,20,,-4.4,,-11.1,,-7.8,,25.8,,0,,0,,1.5,,1.5,,,,,,,
1923-02-21,1923,2,21,,-2.2,,-15.6,,-8.9,,26.9,,0,,0,,2,,2,,,,,,,
1923-02-22,1923,2,22,,-1.1,,-9.4,,-5.3,,23.3,,0,,0,,0.3,,0.3,,,,,,,
1923-02-23,1923,2,23,,-8.9,,-17.8,,-13.4,,31.4,,0,,0,,0,,0,,,,,,,
1923-02-24,1923,2,24,,-2.2,,-19.4,,-10.8,,28.8,,0,,0,,3.3,,3.3,,,,,,,
1923-02-25,1923,2,25,,3.3,,-5,,-0.9,,18.9,,0,,0,,0,T,0,T,,,,,,
1923-02-26,1923,2,26,,6.1,,-1.7,,2.2,,15.8,,0,,0.3,,0,,0.3,,,,,,,
1923-02-27,1923,2,27,,3.9,,-2.8,,0.6,,17.4,,0,,0,,0,,0,,,,,,,
1923-02-28,1923,2,28,,0.6,,-6.7,,-3.1,,21.1,,0,,0,,0,,0,,,,,,,
1923-03-01,1923,3,1,,2.2,,-1.7,,0.3,,17.7,,0,,0,,1.8,,1.8,,,,,,,
1923-03-02,1923,3,2,,6.7,,0.6,,3.7,,14.3,,0,,0,,0,,0,,,,,,,
1923-03-03,1923,3,3,,10,,0.6,,5.3,,12.7,,0,,0,,0,,0,,,,,,,
1923-03-04,1923,3,4,,5.6,,-2.2,,1.7,,16.3,,0,,6.4,,1.3,,7.6,,,,,,,
1923-03-05,1923,3,5,,-1.1,,-7.2,,-4.2,,22.2,,0,,0,,0,T,0,T,,,,,,
1923-03-06,1923,3,6,,-3.3,,-8.9,,-6.1,,24.1,,0,,0,,14.2,,14.2,,,,,,,
1923-03-07,1923,3,7,,-3.9,,-10,,-7,,25,,0,,0,,8.9,,8.9,,,,,,,
1923-03-08,1923,3,8,,0,,-10,,-5,,23,,0,,0,,0,T,0,T,,,,,,
1923-03-09,1923,3,9,,-1.1,,-13.9,,-7.5,,25.5,,0,,0,,1,,1,,,,,,,
1923-03-10,1923,3,10,,3.9,,-1.7,,1.1,,16.9,,0,,10.2,,1.5,,11.7,,,,,,,
1923-03-11,1923,3,11,,6.1,,-5.6,,0.3,,17.7,,0,,0,,0,,0,,,,,,,
1923-03-12,1923,3,12,,8.9,,-0.6,,4.2,,13.8,,0,,2,,2,,4.1,,,,,,,
1923-03-13,1923,3,13,,4.4,,-11.1,,-3.4,,21.4,,0,,0,,0,T,0,T,,,,,,
1923-03-14,1923,3,14,,-3.3,,-12.2,,-7.8,,25.8,,0,,0,,0,,0,,,,,,,
1923-03-15,1923,3,15,,1.1,,-8.3,,-3.6,,21.6,,0,,0.8,,0,,0.8,,,,,,,
1923-03-16,1923,3,16,,10,,-2.8,,3.6,,14.4,,0,,5.6,,0,T,5.6,,,,,,,
1923-03-17,1923,3,17,,1.7,,-7.2,,-2.8,,20.8,,0,,0,,0,,0,,,,,,,
1923-03-18,1923,3,18,,9.4,,-3.9,,2.8,,15.2,,0,,0,,0,,0,,,,,,,
1923-03-19,1923,3,19,,1.1,,-13.3,,-6.1,,24.1,,0,,0,,0.5,,0.5,,,,,,,
1923-03-20,1923,3,20,,-2.8,,-13.3,,-8.1,,26.1,,0,,0,,0.3,,0.3,,,,,,,
1923-03-21,1923,3,21,,10.6,,-2.8,,3.9,,14.1,,0,,0,,0,,0,,,,,,,
1923-03-22,1923,3,22,,9.4,,1.7,,5.6,,12.4,,0,,1.8,,0,,1.8,,,,,,,
1923-03-23,1923,3,23,,10.6,,0.6,,5.6,,12.4,,0,,0,,0,,0,,,,,,,
1923-03-24,1923,3,24,,2.8,,-6.1,,-1.7,,19.7,,0,,0,,0,T,0,T,,,,,,
1923-03-25,1923,3,25,,-3.9,,-9.4,,-6.7,,24.7,,0,,0,,11.4,,11.4,,,,,,,
1923-03-26,1923,3,26,,-5,,-15.6,,-10.3,,28.3,,0,,0,,0,,0,,,,,,,
1923-03-27,1923,3,27,,4.4,,-10.6,,-3.1,,21.1,,0,,0,,0.3,,0.3,,,,,,,
1923-03-28,1923,3,28,,-10,,-15,,-12.5,,30.5,,0,,0,,0.3,,0.3,,,,,,,
1923-03-29,1923,3,29,,-3.9,,-15.6,,-9.8,,27.8,,0,,0,,8.6,,8.6,,,,,,,
1923-03-30,1923,3,30,,-1.1,,-8.3,,-4.7,,22.7,,0,,0,,0,T,0,T,,,,,,
1923-03-31,1923,3,31,,-7.8,,-16.1,,-12,,30,,0,,0,,0,T,0,T,,,,,,
1923-04-01,1923,4,1,,-1.7,,-15,,-8.4,,26.4,,0,,0,,0,,0,,,,,,,
1923-04-02,1923,4,2,,11.7,,-3.3,,4.2,,13.8,,0,,0,,0,T,0,T,,,,,,
1923-04-03,1923,4,3,,9.4,,5,,7.2,,10.8,,0,,2.5,,0,,2.5,,,,,,,
1923-04-04,1923,4,4,,7.8,,0.6,,4.2,,13.8,,0,,0,,0,,0,,,,,,,
1923-04-05,1923,4,5,,2.8,,0.6,,1.7,,16.3,,0,,26.9,,2,,29,,,,,,,
1923-04-06,1923,4,6,,11.1,,0,,5.6,,12.4,,0,,0,,0,,0,,,,,,,
1923-04-07,1923,4,7,,6.7,,0.6,,3.7,,14.3,,0,,0,T,0,,0,T,,,,,,
1923-04-08,1923,4,8,,10,,-2.2,,3.9,,14.1,,0,,2.5,,0,T,2.5,,,,,,,
1923-04-09,1923,4,9,,2.8,,-5,,-1.1,,19.1,,0,,0,,0,,0,,,,,,,
1923-04-10,1923,4,10,,7.2,,-4.4,,1.4,,16.6,,0,,0,,0.5,,0.5,,,,,,,
1923-04-11,1923,4,11,,7.2,,-1.7,,2.8,,15.2,,0,,1,,0,,1,,,,,,,
1923-04-12,1923,4,12,,6.7,,-5.6,,0.6,,17.4,,0,,0,,0,,0,,,,,,,
1923-04-13,1923,4,13,,3.9,,0,,2,,16,,0,,0,,0,,0,,,,,,,
1923-04-14,1923,4,14,,3.3,,-3.9,,-0.3,,18.3,,0,,0,,0,,0,,,,,,,
1923-04-15,1923,4,15,,7.2,,-1.1,,3.1,,14.9,,0,,8.6,,3.6,,12.2,,,,,,,
1923-04-16,1923,4,16,,5.6,,1.1,,3.4,,14.6,,0,,0,,0.3,,0.3,,,,,,,
1923-04-17,1923,4,17,,6.7,,0.6,,3.7,,14.3,,0,,0,,0,T,0,T,,,,,,
1923-04-18,1923,4,18,,7.8,,0,,3.9,,14.1,,0,,0,,0,T,0,T,,,,,,
1923-04-19,1923,4,19,,17.2,,-1.7,,7.8,,10.2,,0,,1.5,,0,,1.5,,,,,,,
1923-04-20,1923,4,20,,27.2,,8.3,,17.8,,0.2,,0,,0,,0,,0,,,,,,,
1923-04-21,1923,4,21,,25.6,,10,,17.8,,0.2,,0,,0,T,0,,0,T,,,,,,
1923-04-22,1923,4,22,,16.1,,10,,13.1,,4.9,,0,,3,,0,,3,,,,,,,
1923-04-23,1923,4,23,,13.9,,4.4,,9.2,,8.8,,0,,0,,0,,0,,,,,,,
1923-04-24,1923,4,24,,15,,3.3,,9.2,,8.8,,0,,0,,0,,0,,,,,,,
1923-04-25,1923,4,25,,16.1,,3.3,,9.7,,8.3,,0,,0,,0,,0,,,,,,,
1923-04-26,1923,4,26,,18.3,,3.9,,11.1,,6.9,,0,,0,,0,,0,,,,,,,
1923-04-27,1923,4,27,,18.3,,5.6,,12,,6,,0,,0,,0,,0,,,,,,,
1923-04-28,1923,4,28,,13.3,,8.3,,10.8,,7.2,,0,,4.6,,0,,4.6,,,,,,,
1923-04-29,1923,4,29,,11.7,,4.4,,8.1,,9.9,,0,,1.3,,0,,1.3,,,,,,,
1923-04-30,1923,4,30,,10,,3.9,,7,,11,,0,,0.5,,0,,0.5,,,,,,,
1923-05-01,1923,5,1,,17.2,,2.2,,9.7,,8.3,,0,,0,,0,,0,,,,,,,
1923-05-02,1923,5,2,,11.7,,3.9,,7.8,,10.2,,0,,0,,0,,0,,,,,,,
1923-05-03,1923,5,3,,16.7,,2.2,,9.5,,8.5,,0,,0,,0,,0,,,,,,,
1923-05-04,1923,5,4,,20.6,,5.6,,13.1,,4.9,,0,,0,,0,,0,,,,,,,
1923-05-05,1923,5,5,,18.3,,7.2,,12.8,,5.2,,0,,0,,0,,0,,,,,,,
1923-05-06,1923,5,6,,14.4,,4.4,,9.4,,8.6,,0,,0,,0,,0,,,,,,,
1923-05-07,1923,5,7,,17.8,,3.9,,10.9,,7.1,,0,,0,,0,,0,,,,,,,
1923-05-08,1923,5,8,,13.9,,5,,9.5,,8.5,,0,,7.4,,0,,7.4,,,,,,,
1923-05-09,1923,5,9,,10,,1.1,,5.6,,12.4,,0,,11.9,,3.3,,15.2,,,,,,,
1923-05-10,1923,5,10,,5.6,,-2.8,,1.4,,16.6,,0,,0,,0.5,,0.5,,,,,,,
1923-05-11,1923,5,11,,10,,1.1,,5.6,,12.4,,0,,0.3,,0,,0.3,,,,,,,
1923-05-12,1923,5,12,,8.3,,5,,6.7,,11.3,,0,,1.5,,0,,1.5,,,,,,,
1923-05-13,1923,5,13,,11.1,,0.6,,5.9,,12.1,,0,,0,,0,,0,,,,,,,
1923-05-14,1923,5,14,,13.3,,0,,6.7,,11.3,,0,,0,,0,,0,,,,,,,
1923-05-15,1923,5,15,,20.6,,6.7,,13.7,,4.3,,0,,36.6,,0,,36.6,,,,,,,
1923-05-16,1923,5,16,,19.4,,11.1,,15.3,,2.7,,0,,7.6,,0,,7.6,,,,,,,
1923-05-17,1923,5,17,,11.7,,3.9,,7.8,,10.2,,0,,5.1,,0,,5.1,,,,,,,
1923-05-18,1923,5,18,,16.1,,0,,8.1,,9.9,,0,,0,,0,,0,,,,,,,
1923-05-19,1923,5,19,,19.4,,3.9,,11.7,,6.3,,0,,0,,0,,0,,,,,,,
1923-05-20,1923,5,20,,15,,8.9,,12,,6,,0,,20.1,,0,,20.1,,,,,,,
1923-05-21,1923,5,21,,13.9,,7.8,,10.9,,7.1,,0,,0,,0,,0,,,,,,,
1923-05-22,1923,5,22,,16.1,,5.6,,10.9,,7.1,,0,,0,,0,,0,,,,,,,
1923-05-23,1923,5,23,,14.4,,5,,9.7,,8.3,,0,,0,,0,,0,,,,,,,
1923-05-24,1923,5,24,,20,,3.3,,11.7,,6.3,,0,,0,,0,,0,,,,,,,
1923-05-25,1923,5,25,,26.1,,7.8,,17,,1,,0,,0,,0,,0,,,,,,,
1923-05-26,1923,5,26,,28.3,,11.1,,19.7,,0,,1.7,,0,,0,,0,,,,,,,
1923-05-27,1923,5,27,,22.8,,11.7,,17.3,,0.7,,0,,0,,0,,0,,,,,,,
1923-05-28,1923,5,28,,21.1,,7.8,,14.5,,3.5,,0,,0,,0,,0,,,,,,,
1923-05-29,1923,5,29,,20.6,,10.6,,15.6,,2.4,,0,,0,,0,,0,,,,,,,
1923-05-30,1923,5,30,,21.7,,7.2,,14.5,,3.5,,0,,0,,0,,0,,,,,,,
1923-05-31,1923,5,31,,20,,8.3,,14.2,,3.8,,0,,0,,0,,0,,,,,,,
1923-06-01,1923,6,1,,26.7,,7.8,,17.3,,0.7,,0,,0,,0,,0,,,,,,,
1923-06-02,1923,6,2,,23.9,,15,,19.5,,0,,1.5,,0,,0,,0,,,,,,,
1923-06-03,1923,6,3,,22.2,,13.9,,18.1,,0,,0.1,,30.5,,0,,30.5,,,,,,,
1923-06-04,1923,6,4,,27.8,,16.7,,22.3,,0,,4.3,,4.6,,0,,4.6,,,,,,,
1923-06-05,1923,6,5,,31.1,,17.2,,24.2,,0,,6.2,,7.1,,0,,7.1,,,,,,,
1923-06-06,1923,6,6,,21.7,,14.4,,18.1,,0,,0.1,,0,,0,,0,,,,,,,
1923-06-07,1923,6,7,,17.2,,13.9,,15.6,,2.4,,0,,17,,0,,17,,,,,,,
1923-06-08,1923,6,8,,15.6,,11.7,,13.7,,4.3,,0,,5.8,,0,,5.8,,,,,,,
1923-06-09,1923,6,9,,20,,10.6,,15.3,,2.7,,0,,0,,0,,0,,,,,,,
1923-06-10,1923,6,10,,21.1,,11.7,,16.4,,1.6,,0,,0,,0,,0,,,,,,,
1923-06-11,1923,6,11,,24.4,,8.9,,16.7,,1.3,,0,,0,,0,,0,,,,,,,
1923-06-12,1923,6,12,,20,,9.4,,14.7,,3.3,,0,,0,,0,,0,,,,,,,
1923-06-13,1923,6,13,,23.3,,6.7,,15,,3,,0,,0,,0,,0,,,,,,,
1923-06-14,1923,6,14,,20,,11.1,,15.6,,2.4,,0,,9.9,,0,,9.9,,,,,,,
1923-06-15,1923,6,15,,18.9,,7.8,,13.4,,4.6,,0,,0,,0,,0,,,,,,,
1923-06-16,1923,6,16,,24.4,,7.2,,15.8,,2.2,,0,,0,,0,,0,,,,,,,
1923-06-17,1923,6,17,,28.3,,11.7,,20,,0,,2,,0,,0,,0,,,,,,,
1923-06-18,1923,6,18,,30,,13.9,,22,,0,,4,,0,,0,,0,,,,,,,
1923-06-19,1923,6,19,,32.2,,16.7,,24.5,,0,,6.5,,0,,0,,0,,,,,,,
1923-06-20,1923,6,20,,33.9,,19.4,,26.7,,0,,8.7,,0,,0,,0,,,,,,,
1923-06-21,1923,6,21,,31.1,,21.1,,26.1,,0,,8.1,,0,,0,,0,,,,,,,
1923-06-22,1923,6,22,,28.3,,18.3,,23.3,,0,,5.3,,0,,0,,0,,,,,,,
1923-06-23,1923,6,23,,26.1,,18.9,,22.5,,0,,4.5,,7.9,,0,,7.9,,,,,,,
1923-06-24,1923,6,24,,35.6,,17.2,,26.4,,0,,8.4,,0,T,0,,0,T,,,,,,
1923-06-25,1923,6,25,,32.8,,18.9,,25.9,,0,,7.9,,19.3,,0,,19.3,,,,,,,
1923-06-26,1923,6,26,,27.8,,17.8,,22.8,,0,,4.8,,0.5,,0,,0.5,,,,,,,
1923-06-27,1923,6,27,,23.3,,13.3,,18.3,,0,,0.3,,0,T,0,,0,T,,,,,,
1923-06-28,1923,6,28,,19.4,,12.8,,16.1,,1.9,,0,,5.1,,0,,5.1,,,,,,,
1923-06-29,1923,6,29,,19.4,,8.9,,14.2,,3.8,,0,,0,,0,,0,,,,,,,
1923-06-30,1923,6,30,,23.9,,8.9,,16.4,,1.6,,0,,0,T,0,,0,T,,,,,,
1923-07-01,1923,7,1,,26.1,,11.7,,18.9,,0,,0.9,,0,,0,,0,,,,,,,
1923-07-02,1923,7,2,,26.1,,13.9,,20,,0,,2,,0.3,,0,,0.3,,,,,,,
1923-07-03,1923,7,3,,25,,14.4,,19.7,,0,,1.7,,3.3,,0,,3.3,,,,,,,
1923-07-04,1923,7,4,,26.7,,14.4,,20.6,,0,,2.6,,0,,0,,0,,,,,,,
1923-07-05,1923,7,5,,27.8,,11.7,,19.8,,0,,1.8,,7.6,,0,,7.6,,,,,,,
1923-07-06,1923,7,6,,24.4,,15.6,,20,,0,,2,,2.5,,0,,2.5,,,,,,,
1923-07-07,1923,7,7,,24.4,,16.1,,20.3,,0,,2.3,,0,,0,,0,,,,,,,
1923-07-08,1923,7,8,,24.4,,12.8,,18.6,,0,,0.6,,0,,0,,0,,,,,,,
1923-07-09,1923,7,9,,27.8,,13.3,,20.6,,0,,2.6,,4.6,,0,,4.6,,,,,,,
1923-07-10,1923,7,10,,25.6,,17.8,,21.7,,0,,3.7,,0,T,0,,0,T,,,,,,
1923-07-11,1923,7,11,,25.6,,17.2,,21.4,,0,,3.4,,0,,0,,0,,,,,,,
1923-07-12,1923,7,12,,27.8,,13.3,,20.6,,0,,2.6,,0,,0,,0,,,,,,,
1923-07-13,1923,7,13,,28.3,,14.4,,21.4,,0,,3.4,,0,,0,,0,,,,,,,
1923-07-14,1923,7,14,,26.7,,13.3,,20,,0,,2,,7.6,,0,,7.6,,,,,,,
1923-07-15,1923,7,15,,21.7,,16.7,,19.2,,0,,1.2,,8.9,,0,,8.9,,,,,,,
1923-07-16,1923,7,16,,27.8,,17.2,,22.5,,0,,4.5,,7.9,,0,,7.9,,,,,,,
1923-07-17,1923,7,17,,28.9,,17.2,,23.1,,0,,5.1,,0,,0,,0,,,,,,,
1923-07-18,1923,7,18,,30,,13.9,,22,,0,,4,,0,,0,,0,,,,,,,
1923-07-19,1923,7,19,,32.2,,14.4,,23.3,,0,,5.3,,0,,0,,0,,,,,,,
1923-07-20,1923,7,20,,33.3,,18.9,,26.1,,0,,8.1,,0,,0,,0,,,,,,,
1923-07-21,1923,7,21,,31.7,,22.2,,27,,0,,9,,0,T,0,,0,T,,,,,,
1923-07-22,1923,7,22,,26.1,,17.2,,21.7,,0,,3.7,,0,,0,,0,,,,,,,
1923-07-23,1923,7,23,,21.7,,11.7,,16.7,,1.3,,0,,0,,0,,0,,,,,,,
1923-07-24,1923,7,24,,18.3,,15,,16.7,,1.3,,0,,0.8,,0,,0.8,,,,,,,
1923-07-25,1923,7,25,,23.3,,15,,19.2,,0,,1.2,,0,T,0,,0,T,,,,,,
1923-07-26,1923,7,26,,27.2,,10.6,,18.9,,0,,0.9,,0,,0,,0,,,,,,,
1923-07-27,1923,7,27,,22.8,,16.7,,19.8,,0,,1.8,,0.3,,0,,0.3,,,,,,,
1923-07-28,1923,7,28,,21.7,,15.6,,18.7,,0,,0.7,,0,,0,,0,,,,,,,
1923-07-29,1923,7,29,,19.4,,13.9,,16.7,,1.3,,0,,0,,0,,0,,,,,,,
1923-07-30,1923,7,30,,26.7,,12.8,,19.8,,0,,1.8,,0,,0,,0,,,,,,,
1923-07-31,1923,7,31,,28.3,,17.8,,23.1,,0,,5.1,,0,,0,,0,,,,,,,
1923-08-01,1923,8,1,,27.2,,16.1,,21.7,,0,,3.7,,0,,0,,0,,,,,,,
1923-08-02,1923,8,2,,30.6,,16.7,,23.7,,0,,5.7,,6.4,,0,,6.4,,,,,,,
1923-08-03,1923,8,3,,28.9,,17.2,,23.1,,0,,5.1,,0,,0,,0,,,,,,,
1923-08-04,1923,8,4,,30,,15,,22.5,,0,,4.5,,0,T,0,,0,T,,,,,,
1923-08-05,1923,8,5,,27.8,,16.7,,22.3,,0,,4.3,,0,,0,,0,,,,,,,
1923-08-06,1923,8,6,,29.4,,14.4,,21.9,,0,,3.9,,6.4,,0,,6.4,,,,,,,
1923-08-07,1923,8,7,,32.2,,18.9,,25.6,,0,,7.6,,18.5,,0,,18.5,,,,,,,
1923-08-08,1923,8,8,,26.1,,16.1,,21.1,,0,,3.1,,2.8,,0,,2.8,,,,,,,
1923-08-09,1923,8,9,,24.4,,11.7,,18.1,,0,,0.1,,0,,0,,0,,,,,,,
1923-08-10,1923,8,10,,28.9,,12.8,,20.9,,0,,2.9,,0,,0,,0,,,,,,,
1923-08-11,1923,8,11,,27.8,,16.7,,22.3,,0,,4.3,,0,,0,,0,,,,,,,
1923-08-12,1923,8,12,,29.4,,18.3,,23.9,,0,,5.9,,0,,0,,0,,,,,,,
1923-08-13,1923,8,13,,25,,15.6,,20.3,,0,,2.3,,0,,0,,0,,,,,,,
1923-08-14,1923,8,14,,24.4,,12.2,,18.3,,0,,0.3,,5.3,,0,,5.3,,,,,,,
1923-08-15,1923,8,15,,21.1,,14.4,,17.8,,0.2,,0,,0,,0,,0,,,,,,,
1923-08-16,1923,8,16,,21.7,,10.6,,16.2,,1.8,,0,,0,,0,,0,,,,,,,
1923-08-17,1923,8,17,,22.8,,8.9,,15.9,,2.1,,0,,0,,0,,0,,,,,,,
1923-08-18,1923,8,18,,26.1,,12.2,,19.2,,0,,1.2,,22.9,,0,,22.9,,,,,,,
1923-08-19,1923,8,19,,22.2,,15.6,,18.9,,0,,0.9,,1.5,,0,,1.5,,,,,,,
1923-08-20,1923,8,20,,24.4,,10.6,,17.5,,0.5,,0,,0,,0,,0,,,,,,,
1923-08-21,1923,8,21,,25,,13.9,,19.5,,0,,1.5,,14.5,,0,,14.5,,,,,,,
1923-08-22,1923,8,22,,17.8,,7.2,,12.5,,5.5,,0,,0,,0,,0,,,,,,,
1923-08-23,1923,8,23,,17.2,,6.1,,11.7,,6.3,,0,,0,,0,,0,,,,,,,
1923-08-24,1923,8,24,,19.4,,6.7,,13.1,,4.9,,0,,10.2,,0,,10.2,,,,,,,
1923-08-25,1923,8,25,,17.2,,7.8,,12.5,,5.5,,0,,0,,0,,0,,,,,,,
1923-08-26,1923,8,26,,20,,7.2,,13.6,,4.4,,0,,0,,0,,0,,,,,,,
1923-08-27,1923,8,27,,21.1,,8.9,,15,,3,,0,,0,,0,,0,,,,,,,
1923-08-28,1923,8,28,,22.2,,15,,18.6,,0,,0.6,,2.5,,0,,2.5,,,,,,,
1923-08-29,1923,8,29,,22.2,,12.8,,17.5,,0.5,,0,,0,,0,,0,,,,,,,
1923-08-30,1923,8,30,,25,,12.2,,18.6,,0,,0.6,,0,,0,,0,,,,,,,
1923-08-31,1923,8,31,,27.8,,12.2,,20,,0,,2,,0,,0,,0,,,,,,,
1923-09-01,1923,9,1,,29.4,,14.4,,21.9,,0,,3.9,,0,T,0,,0,T,,,,,,
1923-09-02,1923,9,2,,26.7,,16.1,,21.4,,0,,3.4,,0,,0,,0,,,,,,,
1923-09-03,1923,9,3,,22.8,,17.2,,20,,0,,2,,4.3,,0,,4.3,,,,,,,
1923-09-04,1923,9,4,,20,,15,,17.5,,0.5,,0,,0,,0,,0,,,,,,,
1923-09-05,1923,9,5,,23.9,,13.3,,18.6,,0,,0.6,,0,,0,,0,,,,,,,
1923-09-06,1923,9,6,,25.6,,13.9,,19.8,,0,,1.8,,0,,0,,0,,,,,,,
1923-09-07,1923,9,7,,25.6,,18.3,,22,,0,,4,,10.2,,0,,10.2,,,,,,,
1923-09-08,1923,9,8,,23.3,,15.6,,19.5,,0,,1.5,,6.4,,0,,6.4,,,,,,,
1923-09-09,1923,9,9,,20,,12.2,,16.1,,1.9,,0,,5.6,,0,,5.6,,,,,,,
1923-09-10,1923,9,10,,17.2,,6.7,,12,,6,,0,,0,,0,,0,,,,,,,
1923-09-11,1923,9,11,,21.7,,6.1,,13.9,,4.1,,0,,0.8,,0,,0.8,,,,,,,
1923-09-12,1923,9,12,,20.6,,11.7,,16.2,,1.8,,0,,8.1,,0,,8.1,,,,,,,
1923-09-13,1923,9,13,,14.4,,7.2,,10.8,,7.2,,0,,0.3,,0,,0.3,,,,,,,
1923-09-14,1923,9,14,,12.8,,2.8,,7.8,,10.2,,0,,0,,0,,0,,,,,,,
1923-09-15,1923,9,15,,14.4,,4.4,,9.4,,8.6,,0,,0,,0,,0,,,,,,,
1923-09-16,1923,9,16,,16.1,,5.6,,10.9,,7.1,,0,,0,,0,,0,,,,,,,
1923-09-17,1923,9,17,,17.8,,3.3,,10.6,,7.4,,0,,0,,0,,0,,,,,,,
1923-09-18,1923,9,18,,20.6,,7.2,,13.9,,4.1,,0,,1.5,,0,,1.5,,,,,,,
1923-09-19,1923,9,19,,17.8,,9.4,,13.6,,4.4,,0,,0,,0,,0,,,,,,,
1923-09-20,1923,9,20,,13.9,,7.8,,10.9,,7.1,,0,,5.6,,0,,5.6,,,,,,,
1923-09-21,1923,9,21,,16.7,,12.8,,14.8,,3.2,,0,,11.7,,0,,11.7,,,,,,,
1923-09-22,1923,9,22,,22.2,,12.8,,17.5,,0.5,,0,,0,,0,,0,,,,,,,
1923-09-23,1923,9,23,,23.9,,13.3,,18.6,,0,,0.6,,0,,0,,0,,,,,,,
1923-09-24,1923,9,24,,23.9,,12.2,,18.1,,0,,0.1,,0,,0,,0,,,,,,,
1923-09-25,1923,9,25,,23.9,,10,,17,,1,,0,,0,,0,,0,,,,,,,
1923-09-26,1923,9,26,,22.8,,12.8,,17.8,,0.2,,0,,0,,0,,0,,,,,,,
1923-09-27,1923,9,27,,27.8,,15.6,,21.7,,0,,3.7,,0.3,,0,,0.3,,,,,,,
1923-09-28,1923,9,28,,23.9,,17.2,,20.6,,0,,2.6,,13.2,,0,,13.2,,,,,,,
1923-09-29,1923,9,29,,20,,12.2,,16.1,,1.9,,0,,0,,0,,0,,,,,,,
1923-09-30,1923,9,30,,13.9,,6.1,,10,,8,,0,,0,,0,,0,,,,,,,
1923-10-01,1923,10,1,,16.7,,5,,10.9,,7.1,,0,,0,,0,,0,,,,,,,
1923-10-02,1923,10,2,,15,,5.6,,10.3,,7.7,,0,,0,,0,,0,,,,,,,
1923-10-03,1923,10,3,,20,,3.3,,11.7,,6.3,,0,,0.3,,0,,0.3,,,,,,,
1923-10-04,1923,10,4,,15.6,,6.1,,10.9,,7.1,,0,,0,T,0,,0,T,,,,,,
1923-10-05,1923,10,5,,11.7,,1.7,,6.7,,11.3,,0,,0,T,0,,0,T,,,,,,
1923-10-06,1923,10,6,,11.1,,0,,5.6,,12.4,,0,,0,,0,,0,,,,,,,
1923-10-07,1923,10,7,,13.9,,2.8,,8.4,,9.6,,0,,0,,0,,0,,,,,,,
1923-10-08,1923,10,8,,15,,1.7,,8.4,,9.6,,0,,0,,0,,0,,,,,,,
